id,placeCode,value,countryCodeISO3,indicator,adminLevel
998,ET120101,172,ETH,motorized_travel_time_to_health,3
999,ET120102,32,ETH,motorized_travel_time_to_health,3
1000,ET120103,55,ETH,motorized_travel_time_to_health,3
1001,ET120104,72,ETH,motorized_travel_time_to_health,3
1002,ET120105,55,ETH,motorized_travel_time_to_health,3
1003,ET120200,101,ETH,motorized_travel_time_to_health,3
1004,ET120201,119,ETH,motorized_travel_time_to_health,3
1005,ET120202,145,ETH,motorized_travel_time_to_health,3
1006,ET120203,81,ETH,motorized_travel_time_to_health,3
1007,ET120204,199,ETH,motorized_travel_time_to_health,3
1008,ET120205,236,ETH,motorized_travel_time_to_health,3
1009,ET120206,26,ETH,motorized_travel_time_to_health,3
1010,ET120301,101,ETH,motorized_travel_time_to_health,3
1011,ET120308,229,ETH,motorized_travel_time_to_health,3
1012,ET120407,80,ETH,motorized_travel_time_to_health,3
1013,ET130101,6,ETH,motorized_travel_time_to_health,3
1014,ET130102,3,ETH,motorized_travel_time_to_health,3
1015,ET130103,2,ETH,motorized_travel_time_to_health,3
1016,ET130104,3,ETH,motorized_travel_time_to_health,3
1017,ET130105,8,ETH,motorized_travel_time_to_health,3
1018,ET130106,3,ETH,motorized_travel_time_to_health,3
1019,ET130107,9,ETH,motorized_travel_time_to_health,3
1020,ET130108,1,ETH,motorized_travel_time_to_health,3
1021,ET130109,1,ETH,motorized_travel_time_to_health,3
1022,ET140101,3,ETH,motorized_travel_time_to_health,3
1023,ET140102,1,ETH,motorized_travel_time_to_health,3
1024,ET140103,1,ETH,motorized_travel_time_to_health,3
1025,ET140104,1,ETH,motorized_travel_time_to_health,3
1026,ET140105,0,ETH,motorized_travel_time_to_health,3
1027,ET140106,0,ETH,motorized_travel_time_to_health,3
1028,ET140107,1,ETH,motorized_travel_time_to_health,3
1029,ET140108,1,ETH,motorized_travel_time_to_health,3
1030,ET140109,0,ETH,motorized_travel_time_to_health,3
1031,ET140110,1,ETH,motorized_travel_time_to_health,3
1032,ET140111,3,ETH,motorized_travel_time_to_health,3
1033,ET150103,3,ETH,motorized_travel_time_to_health,3
1034,ET150104,6,ETH,motorized_travel_time_to_health,3
1035,ET150105,2,ETH,motorized_travel_time_to_health,3
1036,ET150109,1,ETH,motorized_travel_time_to_health,3
1037,ET150110,1,ETH,motorized_travel_time_to_health,3
1038,ET150111,1,ETH,motorized_travel_time_to_health,3
1039,ET150112,1,ETH,motorized_travel_time_to_health,3
1040,ET150113,4,ETH,motorized_travel_time_to_health,3
1041,ET150114,9,ETH,motorized_travel_time_to_health,3
1042,ET150201,15,ETH,motorized_travel_time_to_health,3
1043,ET150206,56,ETH,motorized_travel_time_to_health,3
1044,ET150207,18,ETH,motorized_travel_time_to_health,3
1045,ET150208,18,ETH,motorized_travel_time_to_health,3
1046,ET160001,6,ETH,motorized_travel_time_to_health,3
1047,ET160002,10,ETH,motorized_travel_time_to_health,3
1048,ET160003,19,ETH,motorized_travel_time_to_health,3
1049,ET160004,10,ETH,motorized_travel_time_to_health,3
1050,ET160005,11,ETH,motorized_travel_time_to_health,3
1051,ET160006,11,ETH,motorized_travel_time_to_health,3
1052,ET160007,17,ETH,motorized_travel_time_to_health,3
1053,ET160008,17,ETH,motorized_travel_time_to_health,3
1054,ET160009,56,ETH,motorized_travel_time_to_health,3
1055,ET160010,4,ETH,motorized_travel_time_to_health,3
1056,ET160011,7,ETH,motorized_travel_time_to_health,3
1057,ET160012,5,ETH,motorized_travel_time_to_health,3
1058,ET160013,12,ETH,motorized_travel_time_to_health,3
1059,ET160014,43,ETH,motorized_travel_time_to_health,3
1060,ET160015,7,ETH,motorized_travel_time_to_health,3
1061,ET160016,22,ETH,motorized_travel_time_to_health,3
1062,ET160017,18,ETH,motorized_travel_time_to_health,3
1063,ET160018,5,ETH,motorized_travel_time_to_health,3
1064,ET160019,7,ETH,motorized_travel_time_to_health,3
1065,ET160020,2,ETH,motorized_travel_time_to_health,3
1066,ET160021,1,ETH,motorized_travel_time_to_health,3
1067,ET160022,1,ETH,motorized_travel_time_to_health,3
1068,ET160023,3,ETH,motorized_travel_time_to_health,3
1069,ET160024,24,ETH,motorized_travel_time_to_health,3
1070,ET160025,13,ETH,motorized_travel_time_to_health,3
1071,ET160026,10,ETH,motorized_travel_time_to_health,3
1072,ET160027,22,ETH,motorized_travel_time_to_health,3
1073,ET160028,13,ETH,motorized_travel_time_to_health,3
1074,ET160029,26,ETH,motorized_travel_time_to_health,3
1075,ET160030,1,ETH,motorized_travel_time_to_health,3
1076,ET160031,25,ETH,motorized_travel_time_to_health,3
1077,ET160032,20,ETH,motorized_travel_time_to_health,3
1078,ET160033,29,ETH,motorized_travel_time_to_health,3
1079,ET160034,42,ETH,motorized_travel_time_to_health,3
1080,ET160035,1,ETH,motorized_travel_time_to_health,3
1081,ET160036,2,ETH,motorized_travel_time_to_health,3
1082,ET160037,72,ETH,motorized_travel_time_to_health,3
