fid,name,lat,lon,type,report_date
6357,Mai adis alem,13.628,37.201,,
7731,Mai Egam,13.559,37.307,,
8644,Ketema,13.622,37.272,,
12995,Degol Hanse,13.644,37.002,,
13008,Welelo,13.722,36.995,,
13009,Emba Flho,13.714,37.004,,
13010,Mentebteb,13.712,37.002,,
13011,Mytselebodu,13.737,36.948,,
13013,Mariam Sagla,13.726,36.966,,
13014,Adiabrarit,13.723,37.075,,
13015,Mitkuas Meskel,13.558,37.091,,
13018,Kaza,13.586,37.002,,
13019,Dishika,13.589,37.096,,
13224,Adianbesa,13.604,36.997,,
13234,Godguad,13.595,37.155,,
13235,Egri Embatela,13.594,37.189,,
13236,Maekel Aditsara,13.566,37.118,,
13417,Mulu Desta Elementary,13.599,37.071,,
13418,Ayna Elementary,13.572,37.168,,
13745,Dabayrdaw kebabi,13.591,37.079,,
13747,Tka FTC,13.593,37.068,,
13945,Mazorya,13.660,36.957,,
14043,Awura School,13.627,37.276,,
14063,Laelay Shhtaro,13.603,37.066,,
14064,Adi Anbesa,13.609,36.995,,
14069,Thti Meriet Atalu Alebay,13.570,37.143,,
14070,Melhsh,13.576,37.130,,
16070,Mai Agam,13.591,37.351,,
16076,Mai Shengalit,13.607,37.295,,
16081,Mai Amdeay,13.635,37.225,,
16082,Semay Liba,13.635,37.206,,
16085,Mai Dungulo,13.642,37.183,,
16100,Chakulay Yeaziz,13.535,37.307,,
16101,Denboka,13.544,37.299,,
16156,Ketema 2,13.626,37.271,,
16600,Sfragubay,13.591,37.122,,
16601,Kuhli zibei,13.587,37.148,,
16602,Meharo,13.617,36.970,,
17623,Cambo,13.582,37.138,,
18379,Mai Adris,13.545,37.167,,
7809,Mai Tsadik,13.902,37.426,,
7834,Dama Baria,13.787,37.539,,
9043,Mai Desta1,13.789,37.556,,
9044,Mai Desta2,13.787,37.558,,
9049,Endaslassie,13.830,37.443,,
9694,Messebo CPS,13.798,37.516,,
14062,Mai Aye,13.906,37.672,,
14066,Enda Sete,13.913,37.664,,
17619,Enda slasie,13.831,37.444,,
18181,Mai Tazebe,13.802,37.563,,
210,Mai Zegan,13.409,39.076,,
851,May Filfl,13.364,39.062,,
4131,Tahtay Taku,13.318,39.121,,
4465,Babako,13.295,39.148,,
4640,Meida Adi,13.352,39.125,,
4848,Gawi,13.332,39.205,,
5224,Adi Baekel,13.403,39.173,,
5279,My Tala,13.332,39.289,,
5378,Sewuhi,13.360,39.188,,
5397,Siwhi Keshi Gebru 2,13.340,39.288,,
5441,Mai delem,13.298,39.151,,
5462,Sewhi Kidanmhret,13.360,39.173,,
5626,Adiazmati,13.352,39.252,,
5676,Gira melelo,13.288,39.238,,
6214,Mesqila,13.434,39.027,,
6581,Slya,13.326,39.199,,
7198,Bieriro 1,13.299,39.254,,
7310,Sewhi Diwian,13.340,39.288,,
7361,Mai kuha,13.289,39.270,,
7660,Mai bosso,13.312,39.137,,
7666,Beriro,13.298,39.258,,
7864,Sereken,13.316,39.242,,
8841,Melhiso,13.394,39.244,,
8951,Maekhelo,13.265,39.212,,
8954,Mai waza,13.319,39.200,,
8955,Gereb Beles,13.328,39.209,,
9039,Sewhi meda gijet,13.307,39.179,,
9041,Mai chinziba,13.374,39.172,,
9042,Takau,13.318,39.125,,
9459,Wana,13.335,39.160,,
9641,Mai chrukruk,13.292,39.266,,
9644,kerkah,13.313,39.239,,
9705,Asardi,13.325,39.245,,
9706,Edaga selus,13.359,39.181,,
9711,Eyayo,13.302,39.275,,
9722,Awoseda,13.365,39.180,,
9937,Gragabir,13.355,39.158,,
10070,Fuchich Elementary school,13.344,39.161,,
10160,Daero,13.403,39.222,,
10616,May Felasit,13.261,39.248,,
10900,Mayfilfil,13.294,39.253,,
10916,Maytemeharo,13.327,39.256,,
10931,Siwhi Keshi Gebru,13.344,39.285,,
10932,Egri Betekirstian,13.334,39.284,,
11010,Medeb,13.411,39.178,,
11011,Adigezaeti,13.400,39.170,,
11012,Sewhi,13.398,39.161,,
11030,Adiazimat,13.351,39.252,,
11031,Maytselot,13.331,39.258,,
11032,Mayweini,13.353,39.244,,
11360,Meterias,13.400,39.099,,
11361,May Belewadit,13.318,39.114,,
11362,Adigura (Grabizuhan),13.307,39.113,,
11363,Tahtai Kolakul,13.328,39.108,,
11364,Adi Zemu (Fato),13.355,39.075,,
11365,Adi Arbaet (May Aygi),13.334,39.080,,
11432,Gira Sewule (E/Gebrial),13.304,39.143,,
11433,Qaraqo,13.283,39.160,,
11434,Rahya,13.293,39.165,,
11435,Adiwayru,13.279,39.178,,
11436,Gereb Taqiye,13.403,39.073,,
11437,Mesqila (Humer),13.435,39.023,,
11489,Adi Farus,13.459,39.082,,
11509,Adekehansay,13.333,39.089,,
12045,Gereb Adi-Akoray,13.313,39.054,,
13358,Adi Arko,13.318,39.195,,
13386,Mai Qana,13.380,39.128,,
13557,Haretekze 2,13.346,39.136,,
13558,Haretekze 1,13.344,39.135,,
13563,Mai Shembako,13.287,39.064,,
13575,Shagla Legendi,13.343,39.109,,
13586,Mai karu,13.352,39.181,,
13615,Sewuhi tashi,13.349,39.197,,
13672,Mai ayni,13.366,39.171,,
13673,Gra cheramie,13.359,39.185,,
13708,Mai walka,13.347,39.166,,
13709,Hamda karia,13.307,39.237,,
13710,Mai shafa,13.361,39.174,,
13711,Godagudi,13.418,39.177,,
13748,Godagudi,13.344,39.066,,
13749,Seberay,13.376,39.067,,
13750,Mai Senti,13.370,39.069,,
13751,Fato,13.355,39.075,,
13755,Tka hadera kelelew,13.408,39.087,,
13759,Mai Fhro,13.344,39.207,,
13760,Mai sraj,13.304,39.152,,
13761,Grahatsira,13.294,39.162,,
13974,Lieli Chigigne,13.417,39.175,,
13975,Endayesus lieli Sewhi,13.366,39.174,,
13976,Maida Gijet,13.308,39.180,,
13980,Mai Ayni,13.300,39.275,,
13998,Mai Siraje,13.307,39.151,,
14024,Mai Flfel,13.333,39.251,,
14038,Bokbako,13.292,39.166,,
14044,Mai Liham,13.282,39.184,,
14136,Mariam Zaba,13.335,39.174,,
14171,Arbaete Kolakul,13.314,39.176,,
14173,Gra Muelo (Fetse Gebriel),13.264,39.201,,
14444,Mai Liha School,13.281,39.184,,
14543,Adizemu,13.338,39.065,,
14544,Girat Rebel,13.406,39.066,,
14546,Sewhi May Tayre,13.374,39.120,,
14593,Azmera,13.319,39.099,,
14600,Mehari Tsegay Elementary,13.404,39.170,,
14715,Gramuga,13.371,39.121,,
14716,May Teyre,13.369,39.118,,
14847,Sewhi Wukro,13.352,39.240,,
15585,Maybeles,13.302,39.232,,
15650,Mayweini,13.354,39.244,,
15689,Adishidi,13.337,39.290,,
15797,Bamba Fetako/Adi,13.388,39.033,,
15835,Quonaquo,13.437,39.075,,
15879,Dakila,13.360,39.076,,
15884,Misgar Adekehalib,13.302,39.143,,
15897,Freweyane ( Astah) Elementary School,13.314,39.243,,
15930,Mehderytawet,13.408,39.171,,
16127,Dagebriel,13.265,39.209,,
16424,sewhi gebriel,13.305,39.270,,
16467,Goneshaglay,13.345,39.121,,
16469,Mai Timket,13.302,39.201,,
16560,Adiamalo,13.270,39.197,,
16615,Setatu,13.313,39.263,,
16619,Sewhi niestey,13.309,39.263,,
16726,Delem,13.297,39.149,,
16729,Mai Walka,13.348,39.185,,
16740,Sherarba,13.414,39.174,,
16741,Meida Hidug,13.418,39.177,,
16910,Mai Weizero,13.329,39.116,,
16924,Adimelo,13.347,39.076,,
17013,Sila aditeshi,13.307,39.185,,
17129,mai filfl,13.294,39.253,,
17412,Adi anafam,13.347,39.084,,
17574,Adikochlo,13.378,39.113,,
17974,Mai Adi,13.303,39.255,,
18003,Felhi,13.291,39.262,,
18012,Meshelah,13.331,39.124,,
18017,Gra delka,13.291,39.254,,
18436,Achlko,13.358,39.251,,
18573,Wulaba,13.359,39.067,,
424,May ketsae,13.389,39.318,,
2524,Mariam webila,13.393,39.507,,
2648,Adi Mebeklo Medamedo,13.475,39.378,,
4226,Barakit,13.392,39.554,,
4331,Gra Adigi,13.485,39.425,,
4343,Aragure,13.519,39.685,,
4344,Adi-Senbet Maymarka,13.404,39.388,,
4367,gereb beles,13.600,39.684,,
4374,May Beati,13.603,39.254,,
4535,Gurungur,13.375,39.446,,
4567,Mai Agam 3,13.604,39.280,,
4606,Mai Ala,13.623,39.346,,
4674,Kidanemihret,13.331,39.375,,
4675,Gereb Chiauau,13.483,39.414,,
4678,Hadush Mender,13.393,39.570,,
4785,Gereb Beles 1,13.534,39.554,,
4817,Tahitay Gereb1,13.573,39.657,,
4938,Maekel Adi,13.567,39.656,,
4951,Maibeati 1,13.577,39.405,,
4980,Mai Telae,13.599,39.274,,
4995,Maigondele,13.530,39.709,,
5057,Anderta,13.570,39.612,,
5091,Grakeren,13.495,39.587,,
5128,Mai Egam,13.640,39.285,,
5160,Checher,13.431,39.549,,
5380,Dalgena,13.612,39.685,,
5466,Sheshihro,13.373,39.320,,
5507,May ketsae,13.389,39.318,,
5520,May Tuemto,13.367,39.337,,
5583,Sewhi,13.374,39.480,,
5595,Kaletna,13.564,39.614,,
5671,May Mefalus,13.368,39.427,,
5730,May gemgema,13.656,39.241,,
5821,Gereb-Mariamtsebat,13.518,39.670,,
5914,Mai umeri,13.498,39.420,,
5924,chigin,13.252,39.521,,
6084,May Kolakul,13.387,39.318,,
6104,Adi Gogon,13.450,39.360,,
6165,May Umeri,13.498,39.420,,
6205,Sesela (Gerebgezie),13.402,39.325,,
6247,May Kidisty 1,13.376,39.569,,
6274,kalitena,13.564,39.607,,
6286,Mengedi Kuatit,13.576,39.435,,
6389,Adikehawna (Gerebat),13.362,39.329,,
6628,Quotaquty,13.381,39.339,,
7197,Gerebhabesti,13.329,39.531,,
7294,Gefen,13.566,39.299,,
7885,May Gemgema,13.656,39.241,,
7950,Adishidu,13.340,39.295,,
7989,may mes,13.569,39.614,,
8212,mstah,13.617,39.496,,
8843,Gereb beles 2,13.537,39.556,,
9237,,13.571,39.450,,
9328,dembe wetae,13.320,39.394,,
9400,enda timket,13.612,39.504,,
9428,may agam,13.539,39.557,,
9802,Adine Melkam,13.345,39.376,,
9812,Mai Taru,13.361,39.338,,
9936,Dhri FTC,13.339,39.565,,
10045,Nora 1,13.533,39.554,,
10088,Graba Haftom,13.370,39.310,,
10089,Mai Gergs 2,13.348,39.336,,
10093,gereb beles 2,13.537,39.556,,
10181,Gra Dur,13.431,39.385,,
10192,Garbito,13.413,39.405,,
10334,gerokon,13.550,39.658,,
10360,Shegalu 2,13.452,39.357,,
10392,Hizaeti Afras,13.428,39.554,,
10395,Ayni Ablio2,13.609,39.439,,
10396,Ayni Ablio1,13.609,39.439,,
10399,Gereger,13.511,39.626,,
10401,May Ani,13.408,39.416,,
10402,Mayzeghi,13.410,39.415,,
10512,Menged-Gereb Tsahfela,13.379,39.436,,
10514,Gerebhuga,13.520,39.673,,
10515,mai-Serakit,13.525,39.693,,
10551,Kuen,13.502,39.599,,
10557,Mai Mes,13.569,39.614,,
10558,Nora 1,13.533,39.553,,
10560,May Tamba 1,13.564,39.580,,
10563,Kesel,13.375,39.442,,
10564,Adi Hyra,13.515,39.619,,
10565,Afraie,13.498,39.592,,
10566,Gereb Beles,13.600,39.684,,
10597,Dera,13.479,39.591,,
10598,Adi Haira,13.516,39.617,,
10599,Aba Shelema,13.526,39.588,,
10600,May Egam,13.540,39.557,,
10617,Amik,13.412,39.288,,
10618,Ayder,13.367,39.310,,
10619,Gebre Heser,13.370,39.341,,
10620,Felhi,13.374,39.357,,
10645,Tkurberbare,13.371,39.478,,
10646,Hizaeti Feres,13.428,39.555,,
10647,Shigin,13.252,39.521,,
10657,Adi Kaegera Primary School,13.386,39.431,,
10743,Enda timket,13.570,39.599,,
11115,Gra Adigi,13.484,39.424,,
11399,Gereb Hizaeti/Tihiti Tsirgia,13.572,39.443,,
11894,May Kidisty 2,13.376,39.569,,
11895,Gefhi Gereb,13.479,39.437,,
11901,Mihirae Azabie,13.395,39.570,,
11906,Habaet,13.411,39.559,,
12030,Gereb Huga,13.521,39.672,,
12096,Lihama Primary,13.408,39.674,,
12720,Misgar Negaday,13.604,39.367,,
12722,Gereb Chau,13.482,39.416,,
12737,Mai Shagla,13.649,39.312,,
12745,Maidur,13.533,39.684,,
12746,Keyhdera,13.388,39.348,,
12816,Mereda (Maytaf),13.357,39.338,,
12884,Gerebzahiti,13.576,39.443,,
13137,Asmera,13.360,39.361,,
13188,Quotaquty2,13.381,39.339,,
13189,Aditabita (Ketin Gereb),13.339,39.304,,
13190,Maytaro,13.371,39.338,,
13215,Mereda,13.351,39.341,,
13228,Mai Tsedo,13.335,39.355,,
13270,Melhs/ Momona,13.360,39.330,,
13274,Maiequay,13.335,39.324,,
13355,Mereda (Maydergis),13.341,39.325,,
13378,Ketingereb,13.339,39.334,,
13385,Sewhi May Senty,13.342,39.310,,
13452,Sheleshah,13.429,39.320,,
13456,Dembe Elalu,13.374,39.478,,
13457,Adierari,13.373,39.451,,
13458,Mai gudigad,13.477,39.643,,
13460,Maishanik,13.390,39.552,,
13468,Mainihug,13.580,39.394,,
13489,Gereb Tsiliwo,13.582,39.396,,
13532,Berakit,13.578,39.430,,
13537,Maibeati 2,13.579,39.404,,
13592,Gira Golmay,13.655,39.296,,
13607,Tsiliwo primary school,13.581,39.407,,
13617,Chaechaeta,13.592,39.436,,
13626,Ruba Minchi,13.592,39.315,,
13696,Asadrti,13.333,39.351,,
13840,Adi Akeyti,13.248,39.529,,
13948,Miskal Hibey,13.589,39.414,,
14196,Mai Tsaeda,13.554,39.282,,
14433,Gira Tekamit,13.574,39.262,,
14434,Gereb Edaga,13.570,39.262,,
14535,Mai-Gaenu,13.329,39.358,,
14594,Momona,13.391,39.335,,
14595,Aditabita,13.335,39.312,,
14614,Dembetashihnebri,13.612,39.504,,
14615,Adi Seleste Chea,13.607,39.508,,
14635,hzaety feres,13.428,39.555,,
14691,Mihrae Azabie,13.397,39.569,,
14725,May Agam,13.445,39.345,,
14727,Gereb Arso,13.567,39.613,,
14780,Maekel Adi,13.567,39.656,,
14826,Aby gereb,13.568,39.653,,
14873,Meriet Kahn,13.604,39.281,,
14903,Hawatsu,13.481,39.593,,
14904,Beles 2,13.378,39.474,,
15181,Adikulkal,13.536,39.419,,
15183,Endagiwergis1,13.520,39.587,,
15186,Elkin Elementary,13.392,39.508,,
15318,Enda Michael,13.579,39.404,,
15319,Enda Minchal,13.441,39.293,,
15517,Beles,13.402,39.325,,
15518,Gebre Gezie,13.383,39.321,,
15520,Dembe Wota'e,13.319,39.394,,
15533,Mariam Welida,13.393,39.497,,
15555,Gereb May Dimbl,13.392,39.554,,
15562,Gereb Beles 2,13.535,39.558,,
15576,Elkin elementary school,13.392,39.509,,
15579,Aby Gereb,13.550,39.658,,
15589,Gereb Tsahifela,13.376,39.436,,
15675,May abeba,13.333,39.384,,
15715,Endamichael 1,13.328,39.419,,
15720,Endamichael 2,13.378,39.431,,
15752,Gerebhizaeti,13.575,39.442,,
15881,Bet Kuinat,13.344,39.383,,
15932,Gereb Wedio,13.415,39.395,,
15936,May Meos,13.404,39.307,,
15993,A/Yowhans,13.679,39.304,,
16001,Deligena,13.611,39.685,,
16026,Hawatsi,13.520,39.587,,
16036,Mstah,13.617,39.496,,
16061,Ketin Serdi,13.561,39.362,,
16094,Mai chiendog,13.639,39.358,,
16474,may emuri,13.498,39.420,,
16607,Gereb Haser,13.369,39.344,,
16608,Mai Ere,13.331,39.362,,
17010,momena,13.570,39.599,,
17023,May gemgema,13.656,39.241,,
17032,gerb hzaeti lieli tsrgia,13.575,39.441,,
17087,mariam tsebat,13.511,39.674,,
17093,mai beati,13.603,39.254,,
17161,gereb beles,13.600,39.684,,
17483,Tahitay Gereb2,13.570,39.656,,
17499,Aragure,13.511,39.681,,
17500,Gerkon/Afi-Ato,13.550,39.658,,
17589,Enda Tmket,13.570,39.599,,
17604,Michael (Maida Kudid Chenky),13.320,39.563,,
18152,adi delete chea,13.607,39.508,,
18217,Shegalu 1,13.450,39.356,,
18393,Mai Tiemte,13.396,39.683,,
18428,May-Tsmamot,13.412,39.353,,
18429,Adi Tsahamy May Ayni,13.404,39.307,,
18451,Letslatsso,13.543,39.422,,
18487,Eytay Chinu,13.542,39.396,,
18540,Chachiu,13.483,39.415,,
18548,Deklemale,13.494,39.695,,
63,Tehitay Adi,13.222,39.406,,
222,Setati,13.320,39.353,,
544,Gonoque,13.248,39.404,,
718,Daero Gofaf,13.132,39.459,,
942,Gereb Beaty,13.142,39.445,,
1102,Egrihatsera,13.265,39.416,,
1675,maychew,13.313,39.350,,
2647,gereb set,13.153,39.412,,
2755,Gerebeda,13.117,39.480,,
2798,May Gano,13.256,39.390,,
3369,,13.093,39.496,,
3930,may agam,13.208,39.357,,
3933,hitsati feres,13.215,39.517,,
3937,dungur,13.208,39.546,,
4103,Mai chaeda,13.089,39.558,,
4116,Mistay Maichew,13.312,39.350,,
4233,Mai Alekti 2,13.285,39.353,,
4379,Hintahinto,13.108,39.483,,
4717,May Abraha,13.207,39.363,,
5008,Gidmi,13.215,39.462,,
5065,May Kidasea,13.300,39.452,,
5168,May-Chinki (Adikerow),12.993,39.463,,
5214,Gerebhinche,13.130,39.481,,
5223,May waza,13.049,39.535,,
5227,May Agam,13.205,39.359,,
5276,Girahohot,13.292,39.372,,
5356,Godif (Adibaekelo),13.261,39.406,,
5402,Sewhi,13.310,39.320,,
5420,Gereb Gerfa,13.301,39.423,,
5563,Mai Hirbet,13.103,39.549,,
5636,Biro,13.181,39.513,,
5638,Ayadr,13.229,39.405,,
5694,Gereb Adi,13.211,39.531,,
5805,Gerebmetsabe 1,13.212,39.541,,
5903,Gereb Siet,13.153,39.412,,
5946,Edaga,13.239,39.445,,
5951,Gereb Shimedat,13.132,39.540,,
6074,Gereb Mai Hydi,13.211,39.540,,
6123,Mai Qiha,13.209,39.454,,
6199,Blchlch,13.268,39.462,,
6303,Gereb metsabib,13.210,39.543,,
6327,Gra Kedam,13.290,39.306,,
6442,Gera Leyti,13.108,39.519,,
6526,Kolakal,13.269,39.462,,
6566,Mai  Sewhi,13.221,39.407,,
6609,May Chego,13.305,39.406,,
6637,mhmas abagie,13.308,39.321,,
7656,Walaku,13.237,39.421,,
7657,Gereb Wafa,13.231,39.383,,
7658,Gereb Siet,13.154,39.411,,
7732,Mai Shahteta,13.313,39.432,,
7872,Gere Tunusat,13.283,39.463,,
7982,tarii aglo,13.192,39.520,,
7988,Auna Hagos,13.130,39.544,,
8009,Giraseyfu1,13.191,39.418,,
8241,may ayni,13.108,39.428,,
8273,may ayni,13.063,39.528,,
9177,maykidasie,13.300,39.452,,
9405,may goal,13.188,39.503,,
9417,gra kedam,13.290,39.306,,
9799,Afe Gol School,13.328,39.478,,
9813,Alaki,13.265,39.420,,
9946,Hidmo,13.216,39.523,,
9950,Mai haydi Elementary School,13.205,39.545,,
10413,Qortem Tiray,13.243,39.447,,
10614,Mhmas Abagie,13.308,39.321,,
10615,May Maichew,13.313,39.350,,
11850,adi wenber,13.286,39.376,,
11950,mhmas abagie,13.308,39.321,,
12809,Sewhimafchika,13.278,39.355,,
12810,Mai Sewhi,13.208,39.500,,
12811,Bahri Abay,13.192,39.426,,
12812,Giramanda,13.230,39.469,,
12814,Adi Kilte,13.243,39.388,,
12815,Gereb Shagra,13.276,39.464,,
12907,Sekri,13.175,39.367,,
12908,Gereb Ede,13.207,39.354,,
12909,Gereb Maera,13.233,39.438,,
12976,Manda,13.219,39.539,,
13077,Giraekli Adam,13.190,39.530,,
13082,Geregereb,13.310,39.323,,
13120,Sewhigumlaga,13.316,39.346,,
13184,Giramariam,13.177,39.460,,
13186,Aunahidmo,13.224,39.510,,
13191,Afgo (Gidmi Haduskimi),13.331,39.481,,
13195,Gira Aweur (Adibaekelo),13.271,39.404,,
13198,Sewhi Mertekirtos,13.256,39.401,,
13199,Meda Dereba,13.117,39.509,,
13200,Ayniayakalayu,13.113,39.517,,
13204,Maegel,13.075,39.535,,
13205,Ayni Taf,13.070,39.543,,
13217,Era Afras,13.303,39.326,,
13227,Auna Deblea,13.203,39.519,,
13229,Adi Senbet (Adibaekelo),13.266,39.403,,
13332,Gereb may hydi,13.211,39.540,,
13356,Tsaeda Emni,13.108,39.480,,
13357,Melekuse (Mesahil),13.046,39.500,,
13379,Habaet,13.245,39.440,,
13415,Gereb Mayshagla,13.172,39.458,,
13618,Gramomona,13.319,39.320,,
13668,Mai Keshi,13.192,39.452,,
13699,Mai Aini,13.192,39.451,,
13754,Mekayho,13.206,39.505,,
13825,sewhi mai serteskos,13.258,39.404,,
13827,Romanat,13.341,39.513,,
13833,Maedo Adi,13.215,39.521,,
13836,Aini Mendale School,13.241,39.453,,
13837,Ger Kenchi,13.207,39.491,,
13838,Negadi,13.210,39.495,,
13839,Adi Gela,13.129,39.509,,
13841,Gerebmetsabe 2,13.210,39.544,,
13843,Gereb adi,13.216,39.525,,
13844,Mai dokoyna,13.247,39.582,,
13907,Mai Dekona,13.248,39.583,,
13966,Mai Sale,13.193,39.364,,
13969,Tahtay Gereb,13.240,39.356,,
14035,Walaku,13.237,39.424,,
14079,Ayni Mai  weizero,13.242,39.574,,
14080,Adihirus,13.095,39.498,,
14081,maeleka,13.248,39.410,,
14091,chieanadug,13.253,39.468,,
14186,May chego,13.305,39.406,,
14438,Shagalu,13.198,39.364,,
14439,Mai egam,13.208,39.358,,
14539,Gereb Bayto,13.200,39.504,,
14540,Meara Primary School,13.253,39.468,,
14541,Mai Weiny,13.254,39.468,,
14596,Mey Enda Wolaku,13.335,39.503,,
14602,Chikuman Kern,13.000,39.492,,
14603,Mailemin,13.246,39.574,,
14604,Shefeyto,13.250,39.388,,
14699,Ayne Angua,13.129,39.410,,
14700,Ayne Mesgi,13.118,39.404,,
14719,Tari Aglo,13.192,39.520,,
14720,Adi Behaylay,13.289,39.354,,
14763,Ayni Angua,13.129,39.410,,
14852,Adi Hidmo,13.132,39.475,,
14957,Gebezia,13.106,39.509,,
14991,Ayni mesgi,13.122,39.409,,
15192,Mistay May Chew,13.312,39.350,,
15281,Hantahanta,13.092,39.457,,
15282,May Zrmba,13.040,39.498,,
15283,Mai Shanfa,13.144,39.526,,
15284,Gereb Maynat,13.122,39.575,,
15285,May-Chaeda,13.089,39.558,,
15286,Mai-Waza,13.044,39.528,,
15290,Mai Girar,13.095,39.458,,
15291,Gereb Adishihu,13.201,39.540,,
15292,Dingur,13.208,39.546,,
15293,Gereb Metsabib,13.210,39.543,,
15394,May Randa,13.245,39.572,,
15397,Sewhi Aleku,13.266,39.418,,
15398,May Goal,13.186,39.502,,
15401,May Quha,13.206,39.456,,
15406,Maedo,13.276,39.435,,
15408,May Ayni,13.108,39.428,,
15409,Enda Slassie,13.305,39.407,,
15411,May Dera,13.180,39.363,,
15413,May Abrha,13.207,39.363,,
15414,Sekera,13.186,39.366,,
15415,Gerb Siet,13.153,39.413,,
15417,Hzaeti Feres,13.215,39.517,,
15448,Mai Felesto C. Primary,13.107,39.497,,
15519,Adi Wenber,13.286,39.376,,
15522,May Zeba,13.255,39.354,,
15524,May Tawures,13.006,39.555,,
15845,Mai Weyzero,13.241,39.575,,
15849,Chaqula,13.247,39.405,,
15880,Ayni Kalay,13.112,39.516,,
15888,Muekak,13.144,39.532,,
15909,shefeiti,13.247,39.391,,
15943,Mai Birikti,13.145,39.458,,
15973,May Rewey,13.215,39.413,,
15996,Maichilkan,13.135,39.484,,
15998,Adi Baerelo,13.268,39.407,,
16011,HizaEti Feres,13.105,39.532,,
16032,Gereb Messanu,13.100,39.460,,
16035,Mai A'yni,13.065,39.538,,
16044,Gereb Dur Anbesa,13.280,39.440,,
16045,May Goal,13.187,39.503,,
16046,Manda,13.216,39.521,,
16073,Hanta hanto,13.256,39.458,,
16077,Adigrmane,13.103,39.476,,
16118,Gereb Hanche,13.129,39.479,,
16184,Adi Sho,13.128,39.475,,
16559,Sewhi ketin,13.320,39.461,,
16561,Adi shwashw,13.226,39.466,,
16576,Gereb Ger,13.207,39.467,,
16609,Mai gasa,13.223,39.420,,
16636,Gereb Adi Sho,13.202,39.540,,
17043,May Dera,13.180,39.363,,
17102,May Rewey,13.215,39.413,,
17114,gereb adi,13.211,39.531,,
17128,Enda slassie,13.304,39.408,,
17136,May hydi,13.211,39.540,,
17551,Mai Welela,13.276,39.353,,
18373,Adi Awso,13.235,39.454,,
18419,Mai Quiha,13.207,39.455,,
18425,Gereb Sheka,13.190,39.520,,
18426,Fikre Alem Elementary School,13.207,39.500,,
18443,Menda,13.253,39.467,,
18488,Mai Haidi Elementary School,13.204,39.545,,
18491,Mai Effto (Mai Shagla),13.170,39.514,,
18591,Mihmas Abagie,13.308,39.321,,
938,Dadur,13.699,39.209,,
2687,Mai Gudguad,13.661,39.131,,
3913,mail dwele,13.594,39.159,,
3987,Gedam,13.657,39.149,,
4018,Mihitsan Balabu,13.622,39.159,,
4954,Mai Golaw,13.648,39.184,,
5048,Ruba Dito,13.618,39.140,,
5123,Mai Semhal,13.610,39.168,,
5455,Mai  Bidya,13.657,39.164,,
5490,Mai weyni,13.619,39.122,,
5552,May Kelekel,13.672,39.165,,
5691,Mai Ayni,13.655,39.212,,
5898,shekone,13.596,39.192,,
7258,Mai Semhal,13.611,39.167,,
12068,May Konday,13.618,39.161,,
12072,Mai Ayni,13.680,39.108,,
12074,Kabilia,13.680,39.100,,
12075,May Gomsa,13.656,39.086,,
12078,May Andi Ginay,13.676,39.099,,
12724,Mai Menkerke,13.681,39.196,,
12725,Tekeze,13.585,39.106,,
12726,Enda Awune Samual,13.595,39.153,,
12727,Sewuhi,13.684,39.234,,
12728,Mai Genet,13.689,39.242,,
12729,Adi Gembela,13.654,39.220,,
12730,Mai Gundi,13.720,39.226,,
12732,Mai Atsa,13.733,39.201,,
12733,Mai Harena,13.636,39.182,,
12735,Shembaeta,13.607,39.123,,
12736,Mai Kowue,13.665,39.152,,
12738,Newih  Chea,13.596,39.189,,
12739,Shkono,13.596,39.191,,
12741,Mai Adi Azazi,13.665,39.201,,
12742,Mai  Gudguad,13.662,39.182,,
12743,Mahqot,13.584,39.133,,
12744,Mai Kalena,13.582,39.144,,
12935,Shanfo Hambar,13.645,39.143,,
13346,Mai Ayni,13.630,39.178,,
13623,Argebo,13.612,39.115,,
13624,Sewhitekay,13.634,39.150,,
13625,Adi Beshih,13.643,39.152,,
13705,Shafahambar,13.646,39.144,,
13712,Mai machba,13.631,39.154,,
13958,Debeq,13.606,39.122,,
13959,Mahkof,13.584,39.132,,
13961,Gereb sewhi,13.604,39.121,,
14036,Chochah,13.656,39.122,,
14193,Mai Shafa,13.664,39.246,,
14194,Ruba Duto,13.617,39.140,,
14437,Dechena,13.588,39.114,,
14605,Mai Dwele,13.594,39.159,,
14606,Shekaro,13.604,39.190,,
14694,Waseya,13.661,39.125,,
14695,Endamaryam,13.585,39.125,,
14753,Kisfa Elementary,13.610,39.204,,
14804,Angeba,13.575,39.150,,
14840,May Abagabr,13.685,39.233,,
15021,Shekone,13.596,39.192,,
15036,Mai Zelako,13.661,39.153,,
15828,Mai Kewuei,13.603,39.115,,
15895,Debi Ele. School,13.518,39.200,,
15945,Maishih,13.599,39.158,,
15965,Kalayat,13.575,39.151,,
15966,Kota,13.615,39.145,,
15994,Enda Gabr,13.685,39.233,,
16096,Shekone,13.596,39.191,,
16155,Sedri,13.613,39.122,,
16990,Teara,13.709,39.172,,
17003,mail shih,13.599,39.158,,
17057,mai zelako,13.661,39.153,,
17646,Shekaro,13.662,39.182,,
2880,Adi Selam,13.639,39.170,,
4739,Tekeze,13.640,39.174,,
4929,Gerebshafa,13.641,39.173,,
6198,Mai Aren,13.637,39.169,,
12734,Mai Gorja,13.633,39.159,,
13450,Mai Koray,13.648,39.166,,
