serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
1980.0,401.0,,,BUNDIBUGYO,,,EPIDEMIC,,2007,11,27,15,0,0,50,0,0,,Report on Ebhola Haemorrhage fever outbreak in Bundibugyo,0,0,2011-10-26,-1,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,Three health care workers were infected including one fatality. Cases were being hospitalised at kikyo and bundibugyo.
1981.0,305.0,305521.0,,GULU,LALOGI,,EPIDEMIC,,2008,7,14,3,0,0,10,0,0,,Ref: URCS/GB/28  Gulu,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The figures have not been dis-aggregated and it includes the sub-county of Odek
1979.0,229.0,229307.0,2293073413.0,NGORA,NGORA,ODWARAT,HAILSTORM,,2004,9,23,0,0,0,2337,0,0,"14 goats, 5 sheep, 1 cow, 102 poultry","Letter Ref: MP/MDPR/04.1 from MP, Ngora County",0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,617.5700000000002,0,0,0,0.0,0.0,"Affected crops: cassava, sweet potatoes, millet, sorghum, groundnuts, peas and simsim.
Affected villages: Galilaya village -76 households affected.
                   Okoboi village - 126 households affected.
                   Osigiria village - 135 households affected."
1984.0,229.0,229307.0,2293073478.0,NGORA,NGORA,KOBWIN,HAILSTORM,,2004,9,23,0,0,0,0,0,0,"14 goats, 5 sheep, 1 cow, 102 poultry","Letter Ref: MP/MDPR/04.1 from MP, Ngora County",0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"Affected crops: cassava, sweet potatoes, millet, sorghum, groundnuts, peas and simsim.
Affected villages: Galilaya village -76 households affected.
                   Okoboi village - 126 households affected.
                   Osigiria village - 135 households affected.
The total number of affected households (337)and hectares of crops destroyed (617.57)is captured in the Odwarat Parish data card."
2073.0,230.0,,,PALLISA,,,DROUGHT,,2003,2,0,0,0,0,0,0,0,,Report by Minister of State for Disaster Preparedness and Refugees on the Status of Food Security in Eastern Uganda,0,0,2011-10-26,0,0,-1,0,0,0,0,0,El Niño,0,,0,0,0.0,0,0,0,0.0,0.0,"Affected crops were: beans, maize, cassava and sweet potatoes."
1983.0,407.0,407811.0,4078110195.0,KIBAALE,MPEEFU,RWABARANGA,EPIDEMIC,,2008,5,19,16,0,0,88,0,0,,URCS Report,0,0,2011-10-26,-1,0,0,0,-1,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"Affected landing sites are: Kitebere, Nyamasoga, Kamina and Nguse. This is due to the haevily populated landing sites. People use thae lake water for wasing, cooking, drinking and in most cases it is not boiled. Latrine coverage is also low."
1985.0,112.0,112162.0,,KAYUNGA,NAZIGO,,HAILSTORM,,2004,5,17,0,0,0,489,6,0,,Uganda Red Cross Society-Mukono Branch,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,Heavy Rain,0,,0,4,0.0,0,0,0,0.0,0.0,"Affected villages: Natteta, Nazigo, Busagazi, Kinyala, Ntooke and Kiribedda
Affected food crops: maize, cassava and banana plantations
Affected schools whose roofs were blown off: Yale High School, Natteta C/U Primary School, Grace Infant School and Kiziika C/U Primary School."
1987.0,307.0,307555.0,,LIRA,ADYEL,,FLOOD,,2008,2,20,0,0,0,372,0,0,190 latrines destroyed,Uganda Red Cross Society-Lira Branch,0,0,2011-10-26,0,0,-1,0,0,-1,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
1982.0,305.0,305522.0,,GULU,ODEK,,EPIDEMIC,,2008,7,14,0,0,0,0,0,0,,Ref: URCS/GB/28,0,0,2011-10-26,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The figures for those affected are found as a combined figure in the data card for Lalogi
1988.0,323.0,323524.0,,KITGUM,KITGUM TC,,EPIDEMIC,,2006,4,16,8,0,0,470,0,0,,Uganda Red Cross Society-Kitgum Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,The cholera epidemic registered many cases because of the congested state of the IDP camp settlement as well as poor and insufficient facilities and resources in place.
1986.0,230.0,,,PALLISA,,,EPIDEMIC,"KASASIRA, NANKODO",2008,6,17,7,0,0,133,0,0,,,0,0,2011-10-26,0,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"The first case was reported were a fisherman had travelled to Kalangala and came back with the infection. He got the treatment and recovered. However, all the people who went to visit him when he was sick fell victims and shortly died. Those who attended the burials from other sub counties were also affected and that is how the disease begun spreading."
1990.0,323.0,323529.0,,KITGUM,LAGORO,,EPIDEMIC,Agoro Camp,2006,4,16,12,0,0,861,0,0,,Uganda Red Cross Society-Kitgum Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,The cholera epidemic registered many cases because of the congested state of the IDP camp settlement as well as poor and insufficient facilities and resources in place.
1991.0,219.0,,,BUKEDEA,,,EPIDEMIC,,2007,11,18,0,0,0,1652,0,0,,URCS - Teso region weekly epidemiological report,0,0,2011-10-26,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
1992.0,303.0,303492.0,,ARUA,OLI RIVER,,EPIDEMIC,,2006,7,12,7,0,0,197,0,0,,Uganda Red Cross Society-Arua Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,
1993.0,208.0,,,KUMI,,,EPIDEMIC,,2011,10,26,2,0,0,5180,0,0,,,0,0,2011-10-26,-1,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,
1989.0,221.0,,,BUTALEJA,,,EPIDEMIC,Naweyo Sub-county,2008,6,10,0,0,0,0,0,0,,URCS Rapid assessment on the cholera outbreak,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,-1,,0,0,0.0,0,0,0,0.0,0.0,"The first confirmed case was reported on 30/5/2008. By 9/6/08, 36 cases had been reported and 4 death all female recorded. The figure is for a combined five Sub-county(Not dis-aggregated)-found in the data card for Mazimasa sub-county."
1994.0,406.0,406781.0,4067815029.0,KASESE,KARAMBI,KARAMBI,EPIDEMIC,,2009,3,8,1,0,0,58,0,0,,Uganda Red Cross Society-Kasese Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,The figure of those affected(58) and dead(1) is inclusive of Kitholhu sub-county.
1995.0,406.0,406783.0,4067835042.0,KASESE,KITHOLHU,KITHOLHU,EPIDEMIC,,2009,3,8,0,0,0,0,0,0,,Uganda Red Cross Society-Kasese Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,The figure of those affected(58) and dead(1) is captured in the Karambi sub-county data card and is inclusive of Kitholhu sub-county.
1996.0,218.0,218428.0,2184281473.0,BUDUDA,BUBIITA,BUWAALI,LANDSLIDE,,2007,8,7,0,0,0,582,0,0,"2 cows, 2 pigs",Uganda Red Cross Society-Manjiya Sub-branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"The number of those affected is inclusive of Bundesi, Bukalasi, Nabulalo, Namasheti and Maaba parishes."
2074.0,405.0,,,KABAROLE,,,EARTHQUAKE,,1945,0,0,5,8,0,0,0,0,,Sensitisation Workshop on Earthquake Disaster Preparedness - 24/08/07,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Earthquake,0,6.0,0,0,0.0,0,0,0,0.0,0.0,"In 1945, a 6.0 magnitude earthquake resulted to 5 deaths, 8 injuries, houses destroyed"
1997.0,218.0,218428.0,2184281469.0,BUDUDA,BUBIITA,BUNDESI,LANDSLIDE,,2007,8,7,0,0,0,0,0,0,"2 cows, 2 pigs",Uganda Red Cross Society-Manjiya Sub-branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"The number of those affected is inclusive of Bundesi, Bukalasi, Nabulalo, Namasheti and Maaba parishes and is captured in the Buwali parish data card."
1999.0,218.0,218428.0,2184281491.0,BUDUDA,BUBIITA,BUKALASI,LANDSLIDE,,2007,8,7,0,0,0,0,0,0,"2 cows, 2 pigs",Uganda Red Cross Society-Manjiya Sub-branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"The number of those affected is inclusive of Bundesi, Bukalasi, Nabulalo, Namasheti and Maaba parishes and is captured in the Buwali parish data card."
2000.0,218.0,218428.0,2184281480.0,BUDUDA,BUBIITA,NABULALO,LANDSLIDE,,2007,8,7,0,0,0,0,0,0,"2 cows, 2 pigs",Uganda Red Cross Society-Manjiya Sub-branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"The number of those affected is inclusive of Bundesi, Bukalasi, Nabulalo, Namasheti and Maaba parishes and is captured in the Buwali parish data card."
2001.0,218.0,218428.0,2184281457.0,BUDUDA,BUBIITA,NAMASHETI,LANDSLIDE,,2007,8,7,0,0,0,0,0,0,,Uganda Red Cross Society-Manjiya Sub-branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"The number of those affected is inclusive of Bundesi, Bukalasi, Nabulalo, Namasheti and Maaba parishes and is captured in the Buwali parish data card."
2002.0,218.0,218428.0,2184281488.0,BUDUDA,BUBIITA,MAABA,LANDSLIDE,,2007,8,7,0,0,0,0,0,0,,Uganda Red Cross Society-Manjiya Sub-branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"The number of those affected is inclusive of Bundesi, Bukalasi, Nabulalo, Namasheti and Maaba parishes and is captured in the Buwali parish data card."
1998.0,221.0,,,BUTALEJA,,,EPIDEMIC,Mazimasa Sub-county,2008,6,10,0,0,0,0,0,0,,URCS-Rapid Assessment on the Cholera outbreak in Butaleja,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"The first confirmed case was reported on 30/5/2008. By 9/6/08, 36 cases had been reported and 4 death all female recorded. The figure is for a combined five Sub-county(Not dis-aggregated)-found in the data card for Mazimasa sub-county"
2003.0,232.0,232402.0,2324021215.0,SIRONKO,BUKHULO,BUKHULO,STORM,Budadiri County,2009,3,12,1,54,0,0,30,415,15 cows,Uganda Red Cross Society-Mbale Branch,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,Heavy Rain,0,,0,2,0.0,0,0,0,0.0,0.0,"Soola Primary School and Mayempe Primary school collapsed.
3 religious buildings were damaged."
2005.0,309.0,309581.0,,MOYO,ITULA,,FLOOD,,2008,10,7,0,0,0,0,0,0,"8 goats, a number of latrines",Uganda Red Cross Society-Moyo Branch,0,0,2011-10-26,-1,0,-1,0,0,0,0,0,Heavy Rain,0,,1,0,18.0,0,0,29,0.0,0.0,
2007.0,309.0,309581.0,3095810354.0,MOYO,ITULA,WAKA,FLOOD,Koch Central Village,2008,11,6,0,0,0,301,0,0,,Uganda Red Cross Society-Moyo Branch,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"Affected food crops:cassava, potatoes, simsim, millet and sorghum.
The flooding was majorly due to road construction which blocked off water from River Koch to one part of the road."
2006.0,221.0,,,BUTALEJA,,,EPIDEMIC,Kachonga,2008,6,10,0,0,0,0,0,0,,URCS-Rapid Assessment on the Cholera Outbreak,0,0,2011-10-26,0,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"The first confirmed case was reported on 30/5/2008. By 9/6/08, 36 cases had been reported and 4 death all female recorded. The figure is for a combined five Sub-county(Not dis-aggregated)-found in the data card for Mazimasa sub-county."
2008.0,303.0,303505.0,,ARUA,AJIA,,FIRE,Virra County,2008,3,5,0,0,0,85,0,0,,Uganda Red Cross Society-Arua Branch,0,0,2011-10-26,0,0,0,0,0,0,0,0,Windstorm,0,,0,0,0.0,0,0,0,0.0,0.0,
2009.0,221.0,221952.0,,BUTALEJA,BUTALEJA,,EPIDEMIC,,2008,6,10,0,0,0,0,0,0,,URCS Rapid Assessment on Cholera outbreak,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"The first confirmed case was reported on 30/5/2008. By 9/6/08, 36 cases had been reported and 4 death all female recorded. The figure is for a combined five Sub-county(Not dis-aggregated)-found in the data sheet for Mazimasa sub-county"
2010.0,319.0,319669.0,,KOBOKO,KOBOKO TC,,FIRE,,2008,3,5,0,0,0,270,0,0,,Uganda Red Cross Society-Arua Branch,0,0,2011-10-26,0,0,0,0,0,0,0,0,Negligence,0,,0,0,0.0,0,0,0,0.0,0.0,"Grass used as roofing materials easily catches fire, especially during the dry seasons and the damage is spread by windy weather."
2110.0,219.0,,,BUKEDEA,,,FLOOD,,2008,6,2,0,0,0,0,0,0,,Letter from SAS/MSRDP & R,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
2011.0,403.0,403745.0,4037453568.0,HOIMA,KYANGWALI,BUHUKA,EPIDEMIC,Munsonga and Munsinjo Fishing villages,2008,2,29,3,0,0,67,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,-1,-1,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"Munsonga and Munsinjo are fishing villages with a population of about 1021 people and 160 families/households.
The cause of the epidemic was poor waste management and disposal at the lake shores, contaminating the water."
2012.0,403.0,403734.0,4037343208.0,HOIMA,BUSERUKA,TOONYA,EPIDEMIC,"Kijangi, Mberu and Kaiso Fishing villages",2008,1,16,7,0,0,82,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,-1,-1,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,"The cholera outbreak was along the L. Albert shores at the Kijangi, Mberu and Kaiso landing sites.
The total population of the affected area was 8000 people and 1550 families/households."
2014.0,403.0,403738.0,4037383182.0,HOIMA,KIGOROBYA,BWIKYA,EPIDEMIC,,2008,3,10,12,0,0,21,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,"The figures captured are inclusive of Kisukuma,Kijonga,Kiganja and Kapaapi parishes."
2015.0,403.0,403738.0,4037386205.0,HOIMA,KIGOROBYA,KISUKUMA,EPIDEMIC,,2008,3,10,0,0,0,0,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,"The figures of the dead(12) and affected(21)captured in the Bwikya parish data card are inclusive of Kisukuma,Kijonga,Kiganja and Kapaapi parishes."
2016.0,403.0,403738.0,4037383281.0,HOIMA,KIGOROBYA,KIJONGO,EPIDEMIC,,2008,3,10,0,0,0,0,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,"The figures of the dead(12) and affected(21)captured in the Bwikya parish data card are inclusive of Kisukuma,Kijonga,Kiganja and Kapaapi parishes."
2013.0,113.0,,,WAKISO,,,FIRE,Entebbe,2011,10,26,0,0,0,455,0,0,,URCS-Entebbe Branch,0,0,2011-10-26,0,0,0,0,0,0,0,0,Negligence,0,,0,0,0.0,0,0,0,0.0,0.0,Fire gutted all the structures of residents on the island. A total of 450 people were affected
2017.0,403.0,403738.0,4037385593.0,HOIMA,KIGOROBYA,KIGANJA,EPIDEMIC,,2008,3,10,0,0,0,0,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,"The figures of the dead(12) and affected(21)captured in the Bwikya parish data card are inclusive of Kisukuma,Kijonga,Kiganja and Kapaapi parishes."
2018.0,403.0,403738.0,4037383167.0,HOIMA,KIGOROBYA,KAPAAPI,EPIDEMIC,,2010,3,10,0,0,0,0,0,0,,Uganda Red Cross Society-Hoima Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,"The figures of the dead(12) and affected(21)captured in the Bwikya parish data card are inclusive of Kisukuma,Kijonga,Kiganja and Kapaapi parishes."
2019.0,426.0,426840.0,,MASINDI,PAKANYI,,EPIDEMIC,Kitengule village,2008,12,2,7,0,0,12,0,0,,Uganda Red Cross Society-Masindi Branch,0,0,2011-10-26,-1,0,0,0,0,0,0,0,Meningitis,0,,0,0,0.0,0,0,0,0.0,0.0,
2020.0,101.0,101005.0,,KALANGALA,KYAMUSWA,,LIGHTNING,Ntuwa LCI Fishing village,2008,8,7,3,7,0,0,0,0,,"Member of Parliament-Kyamuswa County, Kalangala",0,0,2011-10-26,0,-1,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
2021.0,102.0,102007.0,,KAMPALA,CENTRAL DIVISION,,STRUCTURAL COLLAPSE,Bwebajja Avemar Building,2004,9,1,12,183,0,0,0,0,,Uganda Red Cross Society-Kampala South Branch,0,0,2011-10-26,-1,0,0,-1,0,0,0,0,Poor workmanship,0,,0,0,0.0,0,0,0,0.0,0.0,A 3-storied building collapsed at around 9:00am on 50 workers at a building site.
2022.0,405.0,,,KABAROLE,,,EARTHQUAKE,,1994,0,0,0,0,0,50000,0,0,,Report on Uganda: Disaster Profile of Uganda,0,0,2011-10-26,0,0,0,0,0,0,0,0,Earthquake,0,,0,0,0.0,0,0,0,0.0,0.0,The number of those affected is inclusive of Bundibugyo and Kasese Districts.
2023.0,401.0,,,BUNDIBUGYO,,,EARTHQUAKE,,1994,0,0,0,0,0,0,0,0,,Report on Uganda: Disaster Profile of Uganda,0,0,2011-10-26,0,0,0,0,0,0,0,0,Earthquake,0,,0,0,0.0,0,0,0,0.0,0.0,The number of those affected is captured in the Kabarole District data card and is inclusive of Bundibugyo and Kasese Districts.
2025.0,406.0,,,KASESE,,,EARTHQUAKE,,1994,0,0,0,0,0,0,0,0,,Report on Uganda: Disaster Profile of Uganda,0,0,2011-10-26,0,0,0,0,0,0,0,0,Earthquake,0,,0,0,0.0,0,0,0,0.0,0.0,The number of those affected is captured in the Kabarole District data card and is inclusive of Bundibugyo and Kasese Districts.
2111.0,413.0,,,KAMWENGE,,,FLOOD,,2008,6,2,0,0,0,0,0,0,,Letter from SAS/MSRDP & R,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,
2026.0,325.0,,,MOROTO,,,DROUGHT,"Karamoja, Acholi, Lango and Teso Sub-regions.",1993,0,0,0,0,0,1800000,0,0,,Report on Uganda: Disaster Profile of Uganda,0,0,2011-10-26,0,0,-1,0,0,0,0,0,Drought,0,,0,0,0.0,0,0,0,0.0,0.0,"Frequent occurences in the North and North East parts of the country were reported.
The 1993-1994 famine affected 1.8 million people in 16 districts."
2024.0,124.0,,,MUKONO,,,STORM,Busamuzi,2008,3,26,0,0,0,270,0,0,,URCS-Mukono branch,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,"35 families were affected containing 270 people. 15 people were left homeless. The hailstorm also affected bananas, cassava and potatoes."
2027.0,325.0,,,MOROTO,,,DROUGHT,,1998,0,0,0,0,0,190000,0,0,,Draft EFNA Report: Karamoja,0,0,2011-10-26,0,0,-1,0,0,0,0,0,La Niña,0,,0,0,0.0,0,0,0,0.0,0.0,"The mainly affected areas were the Eastern, Pastoral and Middle transition zones in the Karamoja Sub-region."
2028.0,124.0,,,MUKONO,,,FIRE,Nairambisk,2008,4,0,9,0,0,910,0,400,,URCS-Mukono Branch,0,0,2011-10-26,0,-1,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"400 Structures made of wood were gutted down, Nine people died out of coldness"
2029.0,124.0,,,MUKONO,,,FIRE,Seeta High School-Mbalala,2008,6,29,0,0,0,0,0,0,,URCS-Mukono,0,0,2011-10-26,0,-1,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"220 students were displaced, no death reported but students lost all their properties including books."
2030.0,318.0,,,KAABONG,,,DROUGHT,,2002,5,0,0,0,0,60673,0,0,,Draft EFNA Report: Karamoja,0,0,2011-10-26,0,0,-1,0,0,0,0,0,La Niña,0,,0,0,0.0,0,0,0,0.0,0.0,"Rains failed from May-October in the Karamoja Sub-region.
Affected crops were sorghum, maize and millet."
2032.0,306.0,,,KOTIDO,,,DROUGHT,,1982,0,0,0,0,0,0,0,0,,Draft EFNA Report: Karamoja,0,0,2011-10-26,0,0,-1,0,0,0,0,0,La Niña,0,,0,0,0.0,0,0,0,0.0,0.0,"The mainly affected areas were the Eastern, Pastoral and Middle transition zones in the Karamoja Sub-region."
2033.0,314.0,,,ABIM,,,DROUGHT,,1986,0,0,0,0,0,0,0,0,,Draft EFNA Report: Karamoja,0,0,2011-10-26,0,0,-1,0,0,0,0,0,La Niña,0,,0,0,0.0,0,0,0,0.0,0.0,"The mainly affected areas were the Eastern, Pastoral and Middle transition zones in the Karamoja Sub-region."
2034.0,326.0,,,NAPAK,,,DROUGHT,,1991,0,0,0,0,0,0,0,0,,Draft EFNA Report: Karamoja,0,0,2011-10-26,0,0,-1,0,0,0,0,0,La Niña,0,,0,0,0.0,0,0,0,0.0,0.0,"The mainly affected areas were the Eastern, Pastoral and Middle transition zones in the Karamoja Sub-region."
2031.0,102.0,,,KAMPALA,,,FIRE,Along Kampala Mityana road,2008,6,0,0,7,0,201,0,0,,URCS-Kampala west branch,0,0,2011-10-26,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"A dormitory housing boys was gutted by fire including all properties of the pupils like text books, beddings etc"
2035.0,102.0,,,KAMPALA,,,FIRE,Buziga Islamic Theological Institute,2008,6,15,0,0,0,282,0,0,,"URCS-Kampala, South Branch",0,0,2011-10-26,0,-1,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,"A privately owned dormitory housing 87 pupils was burnt to ashes, inclusive of all the belongings of the pupils. The school is privately owned."
2037.0,102.0,,,KAMPALA,,,FIRE,Buddo Junior Primary School,2008,6,15,0,0,0,0,0,0,,URCS-Kampala,0,0,2011-10-26,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,4 dormitories were burnt with two destroyed.
2036.0,207.0,,,KATAKWI,,,RAINS,Eastern and Nothern Uganda,2007,7,0,0,0,0,0,0,0,,Report on National Integrated Contigency Plan for response to El Nino Occurence 2009,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,"Most Affected was Teso Sub-region in the districts of Katakwi, Soroti, Kumi, Kaberamaido and Bukedea.
The number of those affected (300,000), households affected (50,000) is inclusive of all the above districts."
2039.0,231.0,,,SOROTI,,,RAINS,Eastern and Northern Uganda,2007,7,0,0,0,0,0,0,0,,Report on National Integrated Contigency Plan for response to El Nino Occurence 2009,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,"Most Affected was Teso Sub-region in the districts of Katakwi, Soroti, Kumi, Kaberamaido and Bukedea.
The number of those affected (300,000), households affected (50,000) is inclusive of all the above districts and is captured in the Katakwi District data card."
2040.0,208.0,,,KUMI,,,RAINS,Eastern and Northern Uganda,2007,7,0,0,0,0,0,0,0,,Report on National Integrated Contigency Plan for response to El Nino Occurence 2009,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,"Most Affected was Teso Sub-region in the districts of Katakwi, Soroti, Kumi, Kaberamaido and Bukedea.
The number of those affected (300,000), households affected (50,000) is inclusive of all the above districts and is captured in the Katakwi District data card."
2041.0,213.0,,,KABERAMAIDO,,,RAINS,Eastern and Northern Uganda,2007,7,0,0,0,0,0,0,0,,Report on National Integrated Contigency Plan for response to El Nino Occurence 2009,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,"Most Affected was Teso Sub-region in the districts of Katakwi, Soroti, Kumi, Kaberamaido and Bukedea.
The number of those affected (300,000), households affected (50,000) is inclusive of all the above districts and is captured in the Katakwi District data card."
2042.0,219.0,,,BUKEDEA,,,RAINS,Eastern and Northern Uganda,2007,7,0,0,0,0,0,0,0,,Report on National Integrated Contigency Plan for response to El Nino Occurence 2009,0,0,2011-10-26,0,-1,-1,0,0,0,0,0,El Niño,-1,,0,0,0.0,0,0,0,0.0,0.0,"Most Affected was Teso Sub-region in the districts of Katakwi, Soroti, Kumi, Kaberamaido and Bukedea.
The number of those affected (300,000), households affected (50,000) is inclusive of all the above districts and is captured in the Katakwi District data card."
2038.0,215.0,215404.0,,BULAMBULI,BUKHALU,,EPIDEMIC,,2008,8,7,2,0,0,20,0,0,,URCS-Mbale branch,0,0,2011-10-26,0,0,0,0,0,0,0,0,Cholera,0,,0,0,0.0,0,0,0,0.0,0.0,20 people were affected
2044.0,101.0,,,KALANGALA,,,STORM,,2008,8,0,3,0,0,190,0,550,,URCS-Kalangala Branch,0,0,2011-10-26,0,0,0,0,0,0,0,0,Heavy Rain,0,,0,0,0.0,0,0,0,0.0,0.0,No commends provided; more need to be found out
2045.0,102.0,,,KAMPALA,,,FIRE,,2008,11,16,0,0,0,21,1,0,,Uganda Red Cross,0,0,2011-10-26,0,0,0,0,0,0,0,0,,0,,0,0,0.0,0,0,0,0.0,0.0,"The fire outbreaks had a big impact because the building was constructed using Iron sheets, wooden poles and walls partition using ply wood. The population was also high, 21 families in one building."
2043.0,329.0,,,AGAGO,,,FLOOD,,2007,7,0,0,0,0,3000000,0,0,,"Report from Min. of State for Disaster Preparedness, Relief and Refugees",0,0,2011-10-26,-1,-1,-1,-1,-1,0,0,0,Heavy Rain,-1,,0,0,0.0,0,0,300000,0.0,0.0,"The El-nino caused destruction of food crops in gardens and what had already been harvested by 98%. 
Roads and bridges collapsed.
A state of emergency was declared by His Excellency the President.
The figures of those affected(3,000,000) and relocated (300,000)are inclusive of Pader, Kitgum, Lamwo, Gulu, Amuru, Nwoya, Lira, Oyam, Apac, Otuke, Amolatar, Moroto, Abim, Kotido, Kaabong and Nakapiripirit."
